Booking_ID,adults,children,weekend_nights,week_nights,meal_plan,parking_request,room_type_reserved,lead_time,market_type,first_time,previous_cancellations,avg_price_per_room,number_of_special_requests,booking_status,arrival_date
INN18222,2.0,,,,Meal Plan 1,No,Room_Type 1,4,Corporate,Yes,0,80.0,0,Canceled,2018/02/19
INN06867,2.0,2.0,2.0,,Meal Plan 2,No,Room_Type 6,71,Online,Yes,0,203.76,0,Canceled,2018/04/03
INN26307,2.0,,,,Meal Plan 1,No,Room_Type 1,96,Online,Yes,0,118.8,2,Not_Canceled,2018/10/19
INN14689,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,79.0,0,Not_Canceled,2018/01/28
INN30915,2.0,,,,Meal Plan 1,No,Room_Type 4,46,Online,Yes,0,112.5,0,Canceled,2018/03/18
INN02924,2.0,,,,Meal Plan 2,No,Room_Type 1,273,Online,Yes,0,109.0,0,Canceled,2017/07/17
INN31812,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,82,Offline,Yes,0,80.0,1,Not_Canceled,2018/05/02
INN30233,2.0,,,,Meal Plan 1,No,Room_Type 1,115,Online,Yes,0,126.9,1,Not_Canceled,2018/05/13
INN12538,2.0,,,,Meal Plan 1,No,Room_Type 1,24,Offline,Yes,0,111.6,0,Not_Canceled,2017/10/02
INN15218,1.0,,,,Meal Plan 2,No,Room_Type 1,296,Offline,Yes,0,96.0,0,Not_Canceled,2018/09/21
INN20294,3.0,,,,Meal Plan 1,No,Room_Type 4,81,Online,Yes,0,168.3,0,Canceled,2018/09/08
INN08776,2.0,,1.0,,Not Selected,No,Room_Type 1,58,Online,Yes,0,89.4,2,Not_Canceled,2018/05/16
INN00623,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,0,Online,Yes,0,156.0,1,Not_Canceled,2017/08/25
INN00932,1.0,,,,Meal Plan 1,No,Room_Type 1,6,Offline,Yes,0,75.0,0,Not_Canceled,2018/11/01
INN10148,2.0,,,,Meal Plan 1,No,Room_Type 1,22,Offline,Yes,0,140.0,0,Not_Canceled,2018/05/20
INN34637,1.0,,,,Meal Plan 1,No,Room_Type 1,4,Offline,Yes,0,95.0,0,Not_Canceled,2018/06/24
INN11771,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,206,Online,Yes,0,90.95,0,Canceled,2018/08/29
INN19048,2.0,,,,Meal Plan 1,No,Room_Type 1,146,Offline,Yes,0,75.0,0,Not_Canceled,2017/12/29
INN23248,1.0,,,,Meal Plan 1,No,Room_Type 1,37,Corporate,Yes,0,89.0,0,Canceled,2018/05/18
INN05060,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,85,Online,Yes,0,71.0,0,Not_Canceled,2018/02/03
INN03029,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,50,Online,Yes,0,94.5,1,Not_Canceled,2017/10/18
INN19790,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,61,Offline,Yes,0,72.24,1,Not_Canceled,2017/10/26
INN28998,2.0,,,,Not Selected,No,Room_Type 1,54,Online,Yes,0,47.43,0,Canceled,2018/03/01
INN16576,2.0,,,,Not Selected,No,Room_Type 1,2,Offline,Yes,0,75.0,0,Not_Canceled,2018/06/30
INN34447,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,54,Online,Yes,0,116.1,1,Not_Canceled,2018/06/17
INN08713,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,110,Offline,Yes,0,120.0,0,Not_Canceled,2018/10/09
INN17653,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,90,Online,Yes,0,119.85,0,Not_Canceled,2018/05/07
INN22688,2.0,,,,Meal Plan 2,No,Room_Type 1,265,Offline,Yes,0,115.0,1,Canceled,2018/06/24
INN28093,3.0,,,,Meal Plan 1,No,Room_Type 4,35,Online,Yes,0,168.3,2,Not_Canceled,2018/08/16
INN14560,2.0,,2.0,,Not Selected,No,Room_Type 1,138,Online,Yes,0,63.36,0,Canceled,2018/02/28
INN20988,2.0,,,,Meal Plan 1,No,Room_Type 1,207,Online,Yes,0,108.9,2,Canceled,2018/10/04
INN33772,2.0,,,,Not Selected,No,Room_Type 1,35,Online,Yes,0,109.0,2,Not_Canceled,2018/10/28
INN18984,2.0,,,,Meal Plan 1,No,Room_Type 1,211,Offline,Yes,0,100.0,0,Canceled,2018/05/20
INN34548,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,75,Offline,Yes,0,80.75,0,Not_Canceled,2018/06/08
INN24004,2.0,,,,Meal Plan 1,No,Room_Type 1,230,Offline,Yes,0,137.0,1,Canceled,2018/09/06
INN36033,2.0,,,,Not Selected,No,Room_Type 1,13,Online,Yes,0,137.0,0,Canceled,2018/07/08
INN05330,2.0,,2.0,,Meal Plan 2,No,Room_Type 4,42,Online,Yes,0,127.79,1,Not_Canceled,2018/03/12
INN03443,3.0,,2.0,,Meal Plan 1,Yes,Room_Type 4,161,Online,Yes,0,145.85,2,Canceled,2018/08/14
INN02327,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,142,Online,Yes,0,76.5,1,Not_Canceled,2017/08/09
INN21738,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,78,Offline,Yes,0,100.0,0,Canceled,2018/03/25
INN12870,2.0,,,,Not Selected,Yes,Room_Type 1,1,Online,Yes,0,114.0,1,Not_Canceled,2017/12/30
INN33469,1.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,95.0,1,Not_Canceled,2018/04/21
INN28548,1.0,,,,Meal Plan 1,No,Room_Type 1,119,Offline,Yes,0,83.0,0,Not_Canceled,2018/03/29
INN24880,2.0,,,,Meal Plan 1,No,Room_Type 4,55,Online,Yes,0,139.5,2,Not_Canceled,2018/10/20
INN22428,2.0,,1.0,,Not Selected,No,Room_Type 1,0,Online,Yes,0,75.0,0,Not_Canceled,2017/12/21
INN04318,2.0,,2.0,,Not Selected,No,Room_Type 1,228,Online,Yes,0,80.75,0,Canceled,2018/08/27
INN11821,2.0,,2.0,,Meal Plan 1,Yes,Room_Type 2,22,Online,Yes,0,102.88,0,Not_Canceled,2017/12/04
INN07472,3.0,,2.0,,Meal Plan 2,No,Room_Type 4,45,Online,Yes,0,185.6,0,Not_Canceled,2018/10/08
INN23208,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,159.0,2,Not_Canceled,2018/06/18
INN21612,2.0,,,,Meal Plan 1,No,Room_Type 1,5,Corporate,Yes,0,100.0,0,Canceled,2018/06/14
INN29987,2.0,2.0,3.0,,Meal Plan 1,No,Room_Type 6,20,Online,Yes,0,133.11,0,Not_Canceled,2018/12/19
INN29486,1.0,,,,Meal Plan 2,No,Room_Type 1,13,Offline,Yes,0,73.0,0,Not_Canceled,2018/04/26
INN02162,2.0,,,,Meal Plan 1,No,Room_Type 1,143,Offline,Yes,0,100.0,0,Not_Canceled,2018/08/25
INN10318,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,275,Offline,Yes,0,62.8,0,Canceled,2018/06/04
INN09611,1.0,,1.0,,Meal Plan 1,No,Room_Type 4,129,Online,Yes,0,121.5,1,Not_Canceled,2018/05/13
INN33158,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,3,Online,Yes,0,156.0,0,Not_Canceled,2017/08/29
INN29349,2.0,2.0,2.0,,Meal Plan 1,No,Room_Type 6,66,Online,Yes,0,177.66,3,Not_Canceled,2018/09/04
INN22327,2.0,,2.0,,Meal Plan 1,Yes,Room_Type 1,153,Online,Yes,0,93.2,1,Not_Canceled,2018/07/01
INN14608,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,6,Online,Yes,0,136.0,1,Not_Canceled,2017/10/18
INN16100,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,110.5,2,Not_Canceled,2018/01/30
INN28917,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Corporate,Yes,0,95.0,0,Not_Canceled,2018/05/20
INN31154,1.0,,,,Meal Plan 1,No,Room_Type 1,14,Online,Yes,0,85.0,1,Not_Canceled,2018/02/16
INN01808,3.0,,,,Meal Plan 1,No,Room_Type 4,24,Online,Yes,0,187.0,0,Not_Canceled,2018/07/26
INN29502,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,121,Online,Yes,0,119.85,1,Not_Canceled,2018/05/31
INN10436,2.0,,,,Meal Plan 1,No,Room_Type 1,182,Online,Yes,0,99.3,0,Canceled,2018/08/24
INN34500,2.0,,,,Meal Plan 2,No,Room_Type 1,273,Offline,Yes,0,109.0,0,Canceled,2017/07/17
INN00456,2.0,,,,Meal Plan 1,No,Room_Type 1,230,Online,Yes,0,137.0,1,Canceled,2018/09/06
INN05719,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,0,Offline,Yes,0,67.5,2,Not_Canceled,2018/03/25
INN33988,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,149,Offline,Yes,0,71.0,0,Not_Canceled,2018/01/17
INN12157,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,19,Online,Yes,0,115.11,1,Not_Canceled,2017/10/29
INN25817,2.0,,,,Meal Plan 1,No,Room_Type 1,59,Online,Yes,0,93.6,0,Canceled,2018/12/23
INN22995,1.0,,,,Meal Plan 1,No,Room_Type 1,39,Online,Yes,0,88.4,2,Not_Canceled,2018/11/15
INN14379,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,92,Online,Yes,0,112.5,2,Not_Canceled,2018/08/22
INN17752,1.0,,,,Meal Plan 1,No,Room_Type 1,71,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/14
INN04338,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,3,Corporate,Yes,0,100.0,0,Not_Canceled,2018/08/22
INN08780,2.0,2.0,2.0,,Meal Plan 1,No,Room_Type 6,85,Online,Yes,0,157.25,1,Canceled,2018/03/24
INN14002,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,250,Offline,Yes,0,95.0,0,Canceled,2018/09/26
INN18725,1.0,,,3.0,Meal Plan 1,No,Room_Type 1,19,Offline,No,1,80.0,0,Not_Canceled,2017/10/06
INN03011,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,228,Online,Yes,0,115.6,2,Canceled,2018/10/05
INN14359,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,226,Offline,Yes,0,80.75,1,Not_Canceled,2018/09/01
INN03511,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,64,Online,Yes,0,98.55,3,Not_Canceled,2018/09/05
INN33511,2.0,2.0,,,Meal Plan 1,No,Room_Type 7,11,Complementary,Yes,0,0.0,3,Not_Canceled,2017/12/11
INN17309,2.0,,,,Meal Plan 1,Yes,Room_Type 1,137,Online,Yes,0,135.9,2,Not_Canceled,2018/09/06
INN02243,1.0,,,,Meal Plan 1,No,Room_Type 1,14,Offline,Yes,0,99.0,0,Not_Canceled,2018/11/10
INN25618,2.0,,,,Meal Plan 1,Yes,Room_Type 1,148,Online,Yes,0,105.3,0,Not_Canceled,2018/04/28
INN30180,2.0,,,,Meal Plan 1,No,Room_Type 1,30,Online,Yes,0,109.8,2,Not_Canceled,2018/08/30
INN06035,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,78,Online,Yes,0,107.1,1,Not_Canceled,2018/07/17
INN11174,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,26,Online,Yes,0,91.0,1,Not_Canceled,2018/01/30
INN15046,2.0,,2.0,,Meal Plan 1,Yes,Room_Type 4,45,Online,Yes,0,135.9,1,Not_Canceled,2018/06/17
INN00469,2.0,1.0,,,Meal Plan 1,Yes,Room_Type 1,1,Online,Yes,0,168.0,2,Not_Canceled,2018/06/18
INN18076,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,133,Offline,Yes,0,84.33,1,Not_Canceled,2018/03/11
INN07674,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,135.0,1,Not_Canceled,2017/12/31
INN11008,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,5,Online,Yes,0,155.0,1,Not_Canceled,2018/05/01
INN14989,2.0,2.0,1.0,,Meal Plan 1,No,Room_Type 6,10,Online,Yes,0,207.9,1,Not_Canceled,2018/08/08
INN30552,2.0,,,,Meal Plan 1,No,Room_Type 1,135,Online,Yes,0,105.3,2,Canceled,2018/05/11
INN07403,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,101.0,0,Not_Canceled,2018/03/22
INN20195,2.0,,1.0,,Meal Plan 1,No,Room_Type 6,30,Online,Yes,0,198.9,2,Not_Canceled,2018/05/06
INN28470,1.0,,,,Meal Plan 1,No,Room_Type 1,14,Offline,Yes,0,62.5,0,Not_Canceled,2018/05/27
INN05821,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,112,Online,Yes,0,103.53,1,Not_Canceled,2018/05/14
INN16307,1.0,,,,Meal Plan 1,No,Room_Type 1,166,Offline,Yes,0,110.0,0,Canceled,2018/11/01
INN29659,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,99,Online,Yes,0,97.71,1,Not_Canceled,2018/05/22
INN20498,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,247,Offline,Yes,0,115.0,1,Canceled,2018/06/06
INN02879,1.0,,,,Meal Plan 1,No,Room_Type 1,13,Online,Yes,0,80.0,2,Not_Canceled,2017/08/18
INN11961,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,11,Corporate,Yes,0,65.0,1,Not_Canceled,2018/02/15
INN13356,1.0,,,,Meal Plan 1,No,Room_Type 1,8,Corporate,Yes,0,65.0,1,Not_Canceled,2018/07/26
INN22130,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,280,Offline,Yes,0,110.0,0,Canceled,2018/09/19
INN09672,1.0,,,,Meal Plan 1,No,Room_Type 1,103,Offline,Yes,0,115.0,0,Canceled,2018/04/19
INN18604,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,141,Offline,Yes,0,80.0,0,Not_Canceled,2017/09/20
INN13905,1.0,,,,Not Selected,No,Room_Type 1,33,Online,Yes,0,104.0,1,Not_Canceled,2018/11/11
INN27540,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,199,Online,Yes,0,94.5,0,Canceled,2017/10/01
INN05792,2.0,,,,Not Selected,No,Room_Type 1,25,Online,Yes,0,100.0,1,Not_Canceled,2018/11/01
INN27174,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,359,Offline,Yes,0,78.0,1,Not_Canceled,2018/10/14
INN35498,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,141,Offline,Yes,0,90.0,0,Canceled,2017/09/20
INN26572,2.0,,,,Meal Plan 1,No,Room_Type 1,103,Offline,Yes,0,80.0,0,Not_Canceled,2018/05/04
INN35895,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,19,Online,Yes,0,69.0,0,Not_Canceled,2017/12/05
INN23706,2.0,,,,Meal Plan 1,No,Room_Type 1,11,Online,Yes,0,113.4,0,Not_Canceled,2017/09/30
INN28292,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,18,Online,Yes,0,148.0,1,Not_Canceled,2018/12/31
INN23513,2.0,,,,Meal Plan 2,No,Room_Type 1,30,Offline,Yes,0,121.0,0,Not_Canceled,2017/09/30
INN18584,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,148,Online,Yes,0,96.3,0,Canceled,2018/08/26
INN01798,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,31,Corporate,Yes,0,95.0,1,Not_Canceled,2018/05/15
INN05874,2.0,,,,Meal Plan 2,No,Room_Type 1,273,Online,Yes,0,109.0,0,Canceled,2017/07/17
INN06283,3.0,,,,Meal Plan 1,No,Room_Type 1,24,Online,Yes,0,100.0,0,Canceled,2017/07/09
INN00687,2.0,,1.0,,Meal Plan 1,No,Room_Type 7,40,Online,Yes,0,203.73,2,Not_Canceled,2018/05/13
INN22292,1.0,,1.0,,Meal Plan 1,Yes,Room_Type 1,7,Aviation,Yes,0,88.0,0,Not_Canceled,2018/03/21
INN22399,2.0,,,,Meal Plan 1,Yes,Room_Type 4,75,Online,Yes,0,108.45,0,Not_Canceled,2018/03/22
INN19625,1.0,,,,Meal Plan 1,No,Room_Type 1,6,Online,Yes,0,85.5,0,Canceled,2018/06/14
INN31613,1.0,,2.0,,Meal Plan 1,No,Room_Type 4,11,Online,Yes,0,138.71,3,Not_Canceled,2017/10/23
INN16174,2.0,,,,Not Selected,No,Room_Type 1,125,Online,Yes,0,116.1,0,Not_Canceled,2018/06/09
INN14593,1.0,,1.0,,Meal Plan 2,No,Room_Type 1,26,Online,Yes,0,79.92,0,Canceled,2018/12/21
INN34675,1.0,,,,Not Selected,No,Room_Type 1,14,Online,Yes,0,100.0,1,Not_Canceled,2018/11/02
INN02848,2.0,,,,Meal Plan 1,No,Room_Type 1,98,Offline,Yes,0,95.0,1,Not_Canceled,2018/09/27
INN08566,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,76,Offline,Yes,0,120.0,0,Canceled,2018/10/10
INN24712,3.0,,,,Not Selected,No,Room_Type 1,19,Online,Yes,0,115.0,0,Canceled,2018/03/03
INN00176,2.0,,,,Not Selected,No,Room_Type 1,2,Online,Yes,0,89.0,0,Not_Canceled,2018/03/22
INN17185,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,22,Online,Yes,0,124.0,0,Not_Canceled,2017/09/19
INN08123,3.0,,,,Meal Plan 1,No,Room_Type 4,172,Online,Yes,0,128.7,2,Canceled,2018/07/19
INN01782,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,275,Online,Yes,0,62.8,0,Canceled,2018/06/04
INN10144,2.0,,,,Meal Plan 1,Yes,Room_Type 7,4,Complementary,Yes,0,0.0,2,Not_Canceled,2017/11/20
INN33963,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,3,Corporate,Yes,0,100.0,0,Not_Canceled,2018/08/22
INN20024,2.0,,,,Not Selected,No,Room_Type 1,102,Online,Yes,0,94.5,1,Canceled,2018/07/26
INN17065,2.0,,2.0,,Not Selected,No,Room_Type 1,98,Online,Yes,0,109.65,2,Not_Canceled,2018/05/29
INN31282,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,26,Online,Yes,0,153.23,1,Not_Canceled,2018/11/07
INN31219,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,64,Offline,Yes,0,65.0,0,Not_Canceled,2018/02/07
INN20210,2.0,,,,Meal Plan 1,No,Room_Type 4,4,Online,Yes,0,162.67,1,Not_Canceled,2018/03/24
INN17322,3.0,,1.0,,Meal Plan 1,No,Room_Type 1,81,Offline,Yes,0,94.0,0,Not_Canceled,2018/03/25
INN09832,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,61,Online,Yes,0,68.85,0,Canceled,2017/07/08
INN19001,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,157,Offline,Yes,0,80.75,2,Not_Canceled,2018/08/28
INN09619,2.0,,,,Meal Plan 1,No,Room_Type 1,8,Online,Yes,0,117.67,2,Not_Canceled,2017/09/03
INN04501,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,75,Online,Yes,0,105.0,0,Canceled,2018/10/30
INN29862,2.0,,,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,96.3,1,Not_Canceled,2017/10/20
INN10099,1.0,,,,Meal Plan 1,No,Room_Type 1,23,Online,Yes,0,112.0,2,Not_Canceled,2018/11/11
INN16574,2.0,,1.0,,Not Selected,Yes,Room_Type 1,0,Online,Yes,0,144.67,1,Not_Canceled,2018/07/08
INN24934,2.0,1.0,,,Meal Plan 1,No,Room_Type 4,1,Complementary,Yes,0,0.0,2,Not_Canceled,2017/08/26
INN28907,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,108,Online,Yes,0,138.55,2,Not_Canceled,2018/07/06
INN30042,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,22,Online,Yes,0,76.81,0,Not_Canceled,2017/09/04
INN22179,2.0,,,,Not Selected,No,Room_Type 1,0,Online,Yes,0,89.0,1,Not_Canceled,2018/04/07
INN24607,1.0,,,,Meal Plan 2,No,Room_Type 1,265,Offline,Yes,0,90.0,0,Not_Canceled,2018/06/24
INN11795,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,131,Offline,Yes,0,81.25,1,Not_Canceled,2018/08/01
INN02491,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,110,Online,Yes,0,94.5,0,Canceled,2017/07/25
INN14778,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,37,Online,Yes,0,76.5,0,Canceled,2018/03/11
INN14391,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,99.0,1,Not_Canceled,2018/06/13
INN34172,1.0,,,,Meal Plan 1,No,Room_Type 1,139,Online,Yes,0,102.06,0,Canceled,2018/10/04
INN26605,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 1,126,Online,Yes,0,85.5,1,Not_Canceled,2017/07/27
INN20412,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,62,Online,Yes,0,118.8,2,Not_Canceled,2018/12/08
INN11568,1.0,,,,Meal Plan 1,No,Room_Type 4,65,Online,Yes,0,139.5,0,Not_Canceled,2018/07/12
INN22470,3.0,,4.0,,Meal Plan 1,No,Room_Type 4,42,Online,Yes,0,162.5,2,Not_Canceled,2018/08/21
INN24157,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,43,Online,Yes,0,168.3,2,Not_Canceled,2018/08/05
INN05204,2.0,,,,Meal Plan 2,No,Room_Type 1,261,Online,Yes,0,106.25,0,Canceled,2018/11/15
INN19478,2.0,,,,Meal Plan 2,No,Room_Type 1,74,Offline,Yes,0,101.5,0,Not_Canceled,2017/09/18
INN32498,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,193,Offline,Yes,0,120.0,0,Canceled,2018/06/20
INN34724,2.0,,1.0,,Not Selected,No,Room_Type 1,41,Online,Yes,0,107.1,1,Canceled,2018/04/04
INN26693,3.0,,,,Not Selected,No,Room_Type 1,92,Online,Yes,0,78.54,1,Not_Canceled,2018/03/30
INN13028,2.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,111.0,0,Not_Canceled,2018/11/19
INN29564,2.0,,,,Meal Plan 2,No,Room_Type 1,102,Offline,Yes,0,109.0,0,Not_Canceled,2017/10/16
INN28742,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,5,Online,Yes,0,120.6,1,Not_Canceled,2018/02/28
INN18868,2.0,,1.0,,Not Selected,No,Room_Type 1,213,Online,Yes,0,94.5,1,Not_Canceled,2018/08/12
INN04608,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,193,Online,Yes,0,99.45,1,Not_Canceled,2018/08/18
INN04560,2.0,,,,Meal Plan 1,No,Room_Type 1,317,Online,Yes,0,120.0,0,Canceled,2018/09/15
INN26776,2.0,,,,Meal Plan 1,No,Room_Type 1,2,Online,Yes,0,141.0,1,Not_Canceled,2018/06/04
INN21133,1.0,,,,Meal Plan 1,No,Room_Type 1,151,Offline,Yes,0,71.0,0,Not_Canceled,2018/01/19
INN30975,2.0,,2.0,,Not Selected,No,Room_Type 1,43,Online,Yes,0,88.0,2,Not_Canceled,2018/12/25
INN25502,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,282,Offline,Yes,0,76.67,0,Not_Canceled,2017/10/10
INN10850,1.0,,,,Not Selected,No,Room_Type 1,0,Online,Yes,0,111.33,1,Not_Canceled,2018/03/22
INN27621,2.0,,1.0,,Not Selected,No,Room_Type 1,1,Online,Yes,0,78.5,0,Not_Canceled,2018/01/08
INN14003,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,83,Offline,Yes,0,75.0,0,Not_Canceled,2018/12/11
INN26016,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,164.0,1,Not_Canceled,2017/09/23
INN05437,2.0,,,,Not Selected,No,Room_Type 1,51,Online,Yes,0,79.2,1,Not_Canceled,2018/12/09
INN13310,2.0,1.0,2.0,,Meal Plan 1,No,Room_Type 1,14,Online,Yes,0,137.7,0,Canceled,2018/04/07
INN28802,2.0,,,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,110.0,0,Canceled,2018/06/24
INN01737,2.0,,,,Meal Plan 1,No,Room_Type 1,58,Online,Yes,0,105.3,0,Canceled,2018/04/13
INN00334,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Corporate,No,0,75.0,0,Not_Canceled,2017/12/15
INN15543,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,29,Online,Yes,0,81.2,0,Canceled,2018/01/24
INN01266,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,124,Online,Yes,0,105.3,1,Not_Canceled,2018/08/01
INN15636,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 1,6,Online,Yes,0,164.5,3,Not_Canceled,2018/10/03
INN29952,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,5,Online,Yes,0,142.33,1,Canceled,2018/07/03
INN29655,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,135.9,0,Canceled,2018/08/20
INN30138,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,216,Online,Yes,0,177.3,2,Canceled,2018/08/05
INN18664,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,116,Offline,Yes,0,76.0,0,Not_Canceled,2018/02/28
INN07295,2.0,,,,Meal Plan 1,No,Room_Type 1,57,Online,Yes,0,117.9,0,Canceled,2018/06/08
INN18071,2.0,,,,Meal Plan 1,No,Room_Type 1,7,Corporate,Yes,0,114.0,0,Not_Canceled,2017/10/27
INN02692,2.0,,,,Not Selected,No,Room_Type 1,1,Online,Yes,0,159.0,1,Not_Canceled,2018/09/15
INN28904,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,61,Online,Yes,0,118.8,0,Canceled,2018/04/22
INN15146,1.0,,,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,95.0,0,Not_Canceled,2018/06/24
INN22150,1.0,,,,Meal Plan 1,No,Room_Type 1,8,Online,Yes,0,95.0,0,Not_Canceled,2018/04/05
INN28729,1.0,,,2.0,Meal Plan 1,No,Room_Type 1,20,Corporate,No,1,80.0,1,Not_Canceled,2018/01/05
INN20015,2.0,,,,Meal Plan 2,No,Room_Type 1,129,Online,Yes,0,100.8,1,Not_Canceled,2018/03/29
INN13572,2.0,,,,Not Selected,No,Room_Type 1,236,Online,Yes,0,84.43,1,Canceled,2018/09/27
INN32228,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,132,Offline,Yes,0,72.25,0,Not_Canceled,2018/07/01
INN04069,1.0,,,,Meal Plan 1,Yes,Room_Type 1,7,Corporate,No,0,67.0,1,Not_Canceled,2018/11/17
INN25251,1.0,,,,Meal Plan 1,No,Room_Type 1,103,Offline,Yes,0,115.0,0,Canceled,2018/04/19
INN31794,1.0,,,,Meal Plan 1,No,Room_Type 1,1,Corporate,Yes,0,85.0,0,Not_Canceled,2017/09/29
INN32950,2.0,,,,Not Selected,Yes,Room_Type 1,7,Online,Yes,0,137.0,2,Not_Canceled,2018/08/24
INN32519,2.0,,,,Meal Plan 1,No,Room_Type 1,38,Online,Yes,0,78.3,1,Not_Canceled,2018/01/14
INN16142,1.0,,,,Not Selected,No,Room_Type 1,1,Online,Yes,0,95.48,1,Not_Canceled,2018/06/15
INN03936,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,53,Online,Yes,0,135.9,0,Canceled,2018/08/04
INN18951,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,107,Online,Yes,0,127.1,1,Not_Canceled,2018/08/20
INN17454,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,66,Online,Yes,0,89.25,2,Not_Canceled,2017/10/19
